,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,Driver,TrackStatus,IsAccurate,RoundNumber,EventName,IsSlick,CompoundName,Position,IsValid,DeltaToRep,PctFromRep,DeltaToFastest,PctFromFastest,DeltaToLapRep,PctFromLapRep
112,0 days 01:35:27.415000,16,84.7,46.0,2.0,,0 days 01:35:24.201000,False,HARD,25.0,True,Ferrari,LEC,24,False,1,Austrian Grand Prix,True,C2,7.0,False,14.673000000000002,20.953,17.22500000000001,25.528,-1.6580000000000013,-1.92
113,0 days 01:37:15.248000,16,107.833,47.0,3.0,0 days 01:35:46.149000,,False,MEDIUM,,True,Ferrari,LEC,4,False,1,Austrian Grand Prix,True,C3,8.0,False,37.806,53.988,40.358000000000004,59.812,4.983000000000004,4.845
114,0 days 01:38:59.462000,16,104.214,48.0,3.0,,,False,MEDIUM,,True,Ferrari,LEC,4,False,1,Austrian Grand Prix,True,C3,7.0,False,34.187,48.82,36.739000000000004,54.448,0.2009999999999934,0.193
115,0 days 01:40:33.978000,16,94.516,49.0,3.0,,,False,MEDIUM,,True,Ferrari,LEC,4,False,1,Austrian Grand Prix,True,C3,7.0,False,24.489000000000004,34.971,27.04100000000001,40.076,1.085000000000008,1.161
116,0 days 01:42:15.248000,16,101.27,50.0,3.0,,,False,MEDIUM,,True,Ferrari,LEC,24,False,1,Austrian Grand Prix,True,C3,7.0,False,31.242999999999995,44.616,33.795,50.085,0.0,0.0
117,0 days 01:44:09.759000,16,114.511,51.0,3.0,,0 days 01:44:05.483000,False,MEDIUM,,True,Ferrari,LEC,4,False,1,Austrian Grand Prix,True,C3,7.0,False,44.483999999999995,63.524,47.036,69.709,-0.9860000000000042,-0.854
118,0 days 01:46:05.580000,16,115.821,52.0,4.0,0 days 01:44:24.141000,,False,UNKNOWN,1.0,False,Ferrari,LEC,4,False,1,Austrian Grand Prix,False,UNKNOWN,7.0,False,45.794,65.395,48.346000000000004,71.65,0.9440000000000026,0.822
119,0 days 01:47:56.426000,16,110.846,53.0,4.0,,,False,MEDIUM,8.0,,Ferrari,LEC,4,False,1,Austrian Grand Prix,True,C3,7.0,False,40.819,58.29,43.37100000000001,64.277,0.007000000000005002,0.006
120,0 days 01:49:39.903000,16,103.477,54.0,4.0,,,False,MEDIUM,9.0,,Ferrari,LEC,4,False,1,Austrian Grand Prix,True,C3,7.0,False,33.45,47.767,36.00200000000001,53.356,-0.11999999999999034,-0.116
121,0 days 01:51:13.252000,16,93.349,55.0,4.0,,,False,MEDIUM,10.0,,Ferrari,LEC,4,False,1,Austrian Grand Prix,True,C3,7.0,False,23.322000000000003,33.304,25.87400000000001,38.346,0.76400000000001,0.825
122,0 days 01:52:23.305000,16,70.053,56.0,4.0,,,False,MEDIUM,11.0,,Ferrari,LEC,1,False,1,Austrian Grand Prix,True,C3,6.0,False,0.02599999999999625,0.037,2.578000000000003,3.821,-1.1340000000000003,-1.593
123,0 days 01:53:32.221000,16,68.916,57.0,4.0,,,False,MEDIUM,12.0,,Ferrari,LEC,1,True,1,Austrian Grand Prix,True,C3,6.0,True,-1.1110000000000042,-1.587,1.4410000000000025,2.136,-0.8930000000000007,-1.279
124,0 days 01:54:40.610000,16,68.389,58.0,4.0,,,False,MEDIUM,13.0,,Ferrari,LEC,1,True,1,Austrian Grand Prix,True,C3,6.0,True,-1.6380000000000052,-2.339,0.9140000000000015,1.355,-0.8460000000000036,-1.222
125,0 days 01:55:48.511000,16,67.901,59.0,4.0,,,True,MEDIUM,14.0,,Ferrari,LEC,1,True,1,Austrian Grand Prix,True,C3,5.0,True,-2.1260000000000048,-3.036,0.42600000000000193,0.631,-1.1240000000000094,-1.628
126,0 days 01:56:56.850000,16,68.339,60.0,4.0,,,False,MEDIUM,15.0,,Ferrari,LEC,1,True,1,Austrian Grand Prix,True,C3,5.0,True,-1.6880000000000024,-2.41,0.8640000000000043,1.28,-0.820999999999998,-1.187
127,0 days 01:58:04.870000,16,68.02,61.0,4.0,,,False,MEDIUM,16.0,,Ferrari,LEC,1,True,1,Austrian Grand Prix,True,C3,4.0,True,-2.007000000000005,-2.866,0.5450000000000017,0.808,-1.8830000000000098,-2.694
128,0 days 01:59:12.943000,16,68.073,62.0,4.0,,,False,MEDIUM,17.0,,Ferrari,LEC,1,True,1,Austrian Grand Prix,True,C3,4.0,True,-1.9540000000000077,-2.79,0.597999999999999,0.886,-0.8440000000000083,-1.225
129,0 days 02:00:21.070000,16,68.127,63.0,4.0,,,False,MEDIUM,18.0,,Ferrari,LEC,1,True,1,Austrian Grand Prix,True,C3,4.0,True,-1.9000000000000057,-2.713,0.652000000000001,0.966,-0.9040000000000106,-1.31
130,0 days 02:01:29.394000,16,68.324,64.0,4.0,,,False,MEDIUM,19.0,,Ferrari,LEC,2,True,1,Austrian Grand Prix,True,C3,4.0,False,-1.703000000000003,-2.432,0.8490000000000038,1.258,-0.9860000000000042,-1.423
131,0 days 02:02:37.329000,16,67.935,65.0,4.0,,,False,MEDIUM,20.0,,Ferrari,LEC,2,True,1,Austrian Grand Prix,True,C3,4.0,False,-2.0919999999999987,-2.987,0.46000000000000796,0.682,-0.8610000000000042,-1.252
132,0 days 02:03:45.589000,16,68.26,66.0,4.0,,,False,MEDIUM,21.0,,Ferrari,LEC,1,True,1,Austrian Grand Prix,True,C3,4.0,True,-1.766999999999996,-2.523,0.7850000000000108,1.163,-0.36299999999999955,-0.529
133,0 days 00:34:01.825000,4,,1.0,1.0,0 days 00:03:53.566000,,False,SOFT,4.0,False,McLaren,NOR,1,False,1,Austrian Grand Prix,True,C4,3.0,False,,,,,,
134,0 days 00:35:12.191000,4,70.366,2.0,1.0,,,False,SOFT,5.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C4,3.0,True,0.33899999999999864,0.484,2.8910000000000053,4.285,-1.7879999999999967,-2.478
135,0 days 00:36:23.388000,4,71.197,3.0,1.0,,,False,SOFT,6.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C4,4.0,True,1.1700000000000017,1.671,3.7220000000000084,5.516,-0.018999999999991246,-0.027
136,0 days 00:37:34.198000,4,70.81,4.0,1.0,,,False,SOFT,7.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C4,5.0,True,0.7830000000000013,1.118,3.335000000000008,4.943,0.13299999999999557,0.188
137,0 days 00:38:44.147000,4,69.949,5.0,1.0,,,False,SOFT,8.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C4,5.0,True,-0.07800000000000296,-0.111,2.4740000000000038,3.667,-0.5799999999999983,-0.822
138,0 days 00:39:54.164000,4,70.017,6.0,1.0,,,False,SOFT,9.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C4,5.0,True,-0.010000000000005116,-0.014,2.5420000000000016,3.767,-0.757000000000005,-1.07
139,0 days 00:41:04.392000,4,70.228,7.0,1.0,,,False,SOFT,10.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C4,5.0,True,0.2009999999999934,0.287,2.753,4.08,-0.6150000000000091,-0.868
140,0 days 00:42:14.716000,4,70.324,8.0,1.0,,,False,SOFT,11.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C4,5.0,True,0.29699999999999704,0.424,2.8490000000000038,4.222,-0.3610000000000042,-0.511
141,0 days 00:49:16.159000,4,70.21,9.0,1.0,,,False,SOFT,12.0,False,McLaren,NOR,1,False,1,Austrian Grand Prix,True,C4,7.0,False,0.18299999999999272,0.261,2.7349999999999994,4.053,-0.4730000000000132,-0.669
142,0 days 00:50:26.346000,4,70.187,10.0,1.0,,,False,SOFT,13.0,False,McLaren,NOR,1,False,1,Austrian Grand Prix,True,C4,6.0,False,0.1599999999999966,0.228,2.7120000000000033,4.019,-0.6389999999999958,-0.902
143,0 days 00:51:36.581000,4,70.235,11.0,1.0,,,False,SOFT,14.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C4,5.0,True,0.2079999999999984,0.297,2.760000000000005,4.09,-0.5889999999999986,-0.832
144,0 days 00:52:46.633000,4,70.052,12.0,1.0,,,False,SOFT,15.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C4,5.0,True,0.025000000000005684,0.036,2.5770000000000124,3.819,-1.0409999999999968,-1.464
145,0 days 00:53:56.617000,4,69.984,13.0,1.0,,,False,SOFT,16.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C4,5.0,True,-0.043000000000006366,-0.061,2.5090000000000003,3.718,-0.6430000000000007,-0.91
146,0 days 00:55:06.646000,4,70.029,14.0,1.0,,,False,SOFT,17.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C4,5.0,True,0.001999999999995339,0.003,2.554000000000002,3.785,-0.703000000000003,-0.994
147,0 days 00:56:16.506000,4,69.86,15.0,1.0,,,False,SOFT,18.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C4,5.0,True,-0.1670000000000016,-0.238,2.385000000000005,3.535,-0.9300000000000068,-1.314
148,0 days 00:57:26.518000,4,70.012,16.0,1.0,,,False,SOFT,19.0,False,McLaren,NOR,2,True,1,Austrian Grand Prix,True,C4,5.0,False,-0.015000000000000568,-0.021,2.537000000000006,3.76,-0.5579999999999927,-0.791
149,0 days 00:58:36.451000,4,69.933,17.0,1.0,,,False,SOFT,20.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C4,5.0,True,-0.09399999999999409,-0.134,2.4580000000000126,3.643,-0.5959999999999894,-0.845
150,0 days 00:59:46.557000,4,70.106,18.0,1.0,,,False,SOFT,21.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C4,5.0,True,0.07899999999999352,0.113,2.6310000000000002,3.899,-0.5380000000000109,-0.762
151,0 days 01:00:56.497000,4,69.94,19.0,1.0,,,False,SOFT,22.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C4,5.0,True,-0.0870000000000033,-0.124,2.4650000000000034,3.653,-0.6280000000000001,-0.89
152,0 days 01:02:06.460000,4,69.963,20.0,1.0,,,False,SOFT,23.0,False,McLaren,NOR,2,True,1,Austrian Grand Prix,True,C4,5.0,False,-0.06400000000000716,-0.091,2.4879999999999995,3.687,-0.6690000000000111,-0.947
153,0 days 01:03:36.694000,4,90.234,21.0,1.0,,0 days 01:03:33.456000,False,SOFT,24.0,False,McLaren,NOR,24,False,1,Austrian Grand Prix,True,C4,5.0,False,20.206999999999994,28.856,22.759,33.73,-3.0290000000000106,-3.248
154,0 days 01:05:26.897000,4,110.203,22.0,2.0,0 days 01:03:57.083000,,False,HARD,1.0,True,McLaren,NOR,4,False,1,Austrian Grand Prix,True,C2,5.0,False,40.176,57.372,42.72800000000001,63.324,0.47400000000000375,0.432
155,0 days 01:07:10.692000,4,103.795,23.0,2.0,,,False,HARD,2.0,True,McLaren,NOR,4,False,1,Austrian Grand Prix,True,C2,5.0,False,33.768,48.221,36.32000000000001,53.827,9.143,9.66
156,0 days 01:09:04.833000,4,114.141,24.0,2.0,,,False,HARD,3.0,True,McLaren,NOR,4,False,1,Austrian Grand Prix,True,C2,5.0,False,44.114000000000004,62.996,46.66600000000001,69.16,0.09000000000000341,0.079
157,0 days 01:10:55.487000,4,110.654,25.0,2.0,,,False,HARD,4.0,True,McLaren,NOR,4,False,1,Austrian Grand Prix,True,C2,5.0,False,40.626999999999995,58.016,43.179,63.993,4.48899999999999,4.228
158,0 days 01:12:05.944000,4,70.457,26.0,2.0,,,False,HARD,5.0,True,McLaren,NOR,2,False,1,Austrian Grand Prix,True,C2,5.0,False,0.4299999999999926,0.614,2.9819999999999993,4.419,-0.5910000000000082,-0.832
159,0 days 01:13:15.595000,4,69.651,27.0,2.0,,,False,HARD,6.0,True,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C2,5.0,True,-0.3760000000000048,-0.537,2.176000000000002,3.225,-0.5529999999999973,-0.788
160,0 days 01:14:26.143000,4,70.548,28.0,2.0,,,False,HARD,7.0,True,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C2,6.0,True,0.5210000000000008,0.744,3.0730000000000075,4.554,0.4680000000000035,0.668
161,0 days 01:15:35.151000,4,69.008,29.0,2.0,,,False,HARD,8.0,True,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C2,6.0,True,-1.0190000000000055,-1.455,1.5330000000000013,2.272,-0.6009999999999991,-0.863
162,0 days 01:16:44.462000,4,69.311,30.0,2.0,,,False,HARD,9.0,True,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C2,6.0,True,-0.715999999999994,-1.022,1.8360000000000127,2.721,-0.7179999999999893,-1.025
163,0 days 01:17:53.667000,4,69.205,31.0,2.0,,,False,HARD,10.0,True,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C2,6.0,True,-0.8220000000000027,-1.174,1.730000000000004,2.564,-0.8179999999999978,-1.168
164,0 days 01:19:02.778000,4,69.111,32.0,2.0,,,False,HARD,11.0,True,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C2,6.0,True,-0.9159999999999968,-1.308,1.63600000000001,2.425,-0.5750000000000028,-0.825
165,0 days 01:20:11.701000,4,68.923,33.0,2.0,,,False,HARD,12.0,True,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C2,6.0,True,-1.1039999999999992,-1.577,1.4480000000000075,2.146,-0.7519999999999953,-1.079
166,0 days 01:21:20.727000,4,69.026,34.0,2.0,,,False,HARD,13.0,True,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C2,6.0,True,-1.0010000000000048,-1.429,1.551000000000002,2.299,-0.6219999999999999,-0.893
167,0 days 01:22:29.771000,4,69.044,35.0,2.0,,,False,HARD,14.0,True,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C2,6.0,True,-0.9830000000000041,-1.404,1.5690000000000026,2.325,-0.6920000000000073,-0.992
168,0 days 01:23:38.845000,4,69.074,36.0,2.0,,,False,HARD,15.0,True,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C2,6.0,True,-0.953000000000003,-1.361,1.5990000000000038,2.37,-0.7040000000000077,-1.009
169,0 days 01:24:47.710000,4,68.865,37.0,2.0,,,False,HARD,16.0,True,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C2,6.0,True,-1.1620000000000061,-1.659,1.3900000000000006,2.06,-0.7830000000000013,-1.124
170,0 days 01:25:56.497000,4,68.787,38.0,2.0,,,False,HARD,17.0,True,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C2,6.0,True,-1.2399999999999949,-1.771,1.3120000000000118,1.944,-0.7469999999999999,-1.074
171,0 days 01:27:05.395000,4,68.898,39.0,2.0,,,False,HARD,18.0,True,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C2,6.0,True,-1.1290000000000049,-1.612,1.4230000000000018,2.109,-0.4900000000000091,-0.706
172,0 days 01:28:14.612000,4,69.217,40.0,2.0,,,False,HARD,19.0,True,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C2,6.0,True,-0.8100000000000023,-1.157,1.7420000000000044,2.582,-0.5310000000000059,-0.761
173,0 days 01:29:23.787000,4,69.175,41.0,2.0,,,False,HARD,20.0,True,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C2,6.0,True,-0.8520000000000039,-1.217,1.7000000000000028,2.519,-0.14499999999999602,-0.209
174,0 days 01:30:32.765000,4,68.978,42.0,2.0,,,False,HARD,21.0,True,McLaren,NOR,1,False,1,Austrian Grand Prix,True,C2,6.0,False,-1.0490000000000066,-1.498,1.5030000000000001,2.227,-0.17200000000001125,-0.249
175,0 days 01:31:41.464000,4,68.699,43.0,2.0,,,False,HARD,22.0,True,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C2,6.0,True,-1.328000000000003,-1.896,1.2240000000000038,1.814,-0.5310000000000059,-0.767
176,0 days 01:32:50.159000,4,68.695,44.0,2.0,,,False,HARD,23.0,True,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C2,6.0,True,-1.3320000000000078,-1.902,1.2199999999999989,1.808,-0.6490000000000009,-0.936
177,0 days 01:33:58.797000,4,68.638,45.0,2.0,,,False,HARD,24.0,True,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C2,6.0,True,-1.3889999999999958,-1.984,1.163000000000011,1.724,-0.4969999999999999,-0.719
178,0 days 01:35:22.498000,4,83.701,46.0,2.0,,0 days 01:35:19.277000,False,HARD,25.0,True,McLaren,NOR,24,False,1,Austrian Grand Prix,True,C2,6.0,False,13.673999999999992,19.527,16.226,24.047,-2.6570000000000107,-3.077
179,0 days 01:37:11.860000,4,109.362,47.0,3.0,0 days 01:35:41.192000,,False,MEDIUM,1.0,True,McLaren,NOR,4,False,1,Austrian Grand Prix,True,C3,7.0,False,39.334999999999994,56.171,41.887,62.078,6.5120000000000005,6.332
180,0 days 01:38:57.433000,4,105.573,48.0,3.0,,,False,MEDIUM,2.0,True,McLaren,NOR,4,False,1,Austrian Grand Prix,True,C3,6.0,False,35.54599999999999,50.76,38.098,56.462,1.559999999999988,1.5
181,0 days 01:40:33.666000,4,96.233,49.0,3.0,,,False,MEDIUM,3.0,True,McLaren,NOR,4,False,1,Austrian Grand Prix,True,C3,6.0,False,26.206000000000003,37.423,28.75800000000001,42.62,2.8020000000000067,2.999
182,0 days 01:42:14.156000,4,100.49,50.0,3.0,,,False,MEDIUM,4.0,True,McLaren,NOR,24,False,1,Austrian Grand Prix,True,C3,6.0,False,30.462999999999994,43.502,33.015,48.929,-0.7800000000000011,-0.77
183,0 days 01:44:08.352000,4,114.196,51.0,3.0,,0 days 01:44:04.103000,False,MEDIUM,5.0,True,McLaren,NOR,4,False,1,Austrian Grand Prix,True,C3,6.0,False,44.169,63.074,46.721000000000004,69.242,-1.301000000000002,-1.126
184,0 days 01:46:04.516000,4,116.164,52.0,4.0,0 days 01:44:22.272000,,False,MEDIUM,6.0,False,McLaren,NOR,4,False,1,Austrian Grand Prix,True,C3,6.0,False,46.137,65.885,48.68900000000001,72.159,1.2870000000000061,1.12
185,0 days 01:47:55.727000,4,111.211,53.0,4.0,,,False,MEDIUM,7.0,False,McLaren,NOR,4,False,1,Austrian Grand Prix,True,C3,6.0,False,41.184,58.812,43.736000000000004,64.818,0.3719999999999999,0.336
186,0 days 01:49:39.011000,4,103.284,54.0,4.0,,,False,MEDIUM,8.0,False,McLaren,NOR,4,False,1,Austrian Grand Prix,True,C3,6.0,False,33.257000000000005,47.492,35.80900000000001,53.07,-0.3129999999999882,-0.302
187,0 days 01:51:12.904000,4,93.893,55.0,4.0,,,False,MEDIUM,9.0,False,McLaren,NOR,4,False,1,Austrian Grand Prix,True,C3,6.0,False,23.866,34.081,26.418000000000006,39.152,1.308000000000007,1.413
188,0 days 01:52:22.566000,4,69.662,56.0,4.0,,,False,MEDIUM,10.0,False,McLaren,NOR,1,False,1,Austrian Grand Prix,True,C3,5.0,False,-0.3649999999999949,-0.521,2.187000000000012,3.241,-1.5249999999999915,-2.142
189,0 days 01:53:31.489000,4,68.923,57.0,4.0,,,False,MEDIUM,11.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C3,5.0,True,-1.1039999999999992,-1.577,1.4480000000000075,2.146,-0.8859999999999957,-1.269
190,0 days 01:54:39.851000,4,68.362,58.0,4.0,,,False,MEDIUM,12.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C3,5.0,True,-1.6650000000000063,-2.378,0.8870000000000005,1.315,-0.8730000000000047,-1.261
191,0 days 01:55:49.205000,4,69.354,59.0,4.0,,,False,MEDIUM,13.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C3,6.0,True,-0.6730000000000018,-0.961,1.8790000000000049,2.785,0.3289999999999935,0.477
192,0 days 01:56:57.723000,4,68.518,60.0,4.0,,,False,MEDIUM,14.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C3,6.0,True,-1.5090000000000003,-2.155,1.0430000000000064,1.546,-0.6419999999999959,-0.928
193,0 days 01:58:06.934000,4,69.211,61.0,4.0,,,False,MEDIUM,15.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C3,6.0,True,-0.8160000000000025,-1.165,1.7360000000000042,2.573,-0.6920000000000073,-0.99
194,0 days 01:59:15.508000,4,68.574,62.0,4.0,,,False,MEDIUM,16.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C3,6.0,True,-1.453000000000003,-2.075,1.0990000000000038,1.629,-0.3430000000000035,-0.498
195,0 days 02:00:24.037000,4,68.529,63.0,4.0,,,False,MEDIUM,17.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C3,6.0,True,-1.4980000000000047,-2.139,1.054000000000002,1.562,-0.5020000000000095,-0.727
196,0 days 02:01:33.139000,4,69.102,64.0,4.0,,,False,MEDIUM,18.0,False,McLaren,NOR,2,True,1,Austrian Grand Prix,True,C3,5.0,False,-0.9249999999999972,-1.321,1.6270000000000095,2.411,-0.2079999999999984,-0.3
197,0 days 02:02:40.920000,4,67.781,65.0,4.0,,,False,MEDIUM,19.0,False,McLaren,NOR,2,True,1,Austrian Grand Prix,True,C3,5.0,False,-2.245999999999995,-3.207,0.3060000000000116,0.454,-1.0150000000000006,-1.475
198,0 days 02:03:48.395000,4,67.475,66.0,4.0,,,True,MEDIUM,20.0,False,McLaren,NOR,1,True,1,Austrian Grand Prix,True,C3,5.0,True,-2.5520000000000067,-3.644,0.0,0.0,-1.1480000000000103,-1.673
199,0 days 00:34:02.842000,44,,1.0,1.0,0 days 00:04:56.869000,,False,SOFT,4.0,False,Mercedes,HAM,1,False,1,Austrian Grand Prix,True,C4,5.0,False,,,,,,
200,0 days 00:35:13.392000,44,70.55,2.0,1.0,,,False,SOFT,5.0,False,Mercedes,HAM,1,True,1,Austrian Grand Prix,True,C4,5.0,True,0.5229999999999961,0.747,3.075000000000003,4.557,-1.6039999999999992,-2.223
201,0 days 00:36:23.754000,44,70.362,3.0,1.0,,,False,SOFT,6.0,False,Mercedes,HAM,1,True,1,Austrian Grand Prix,True,C4,5.0,True,0.33499999999999375,0.478,2.8870000000000005,4.279,-0.8539999999999992,-1.199
202,0 days 00:37:33.094000,44,69.34,4.0,1.0,,,False,SOFT,7.0,False,Mercedes,HAM,1,True,1,Austrian Grand Prix,True,C4,4.0,True,-0.6869999999999976,-0.981,1.865000000000009,2.764,-1.3370000000000033,-1.892
203,0 days 00:38:42.555000,44,69.461,5.0,1.0,,,False,SOFT,8.0,False,Mercedes,HAM,1,True,1,Austrian Grand Prix,True,C4,4.0,True,-0.5660000000000025,-0.808,1.9860000000000042,2.943,-1.0679999999999978,-1.514
204,0 days 00:39:51.849000,44,69.294,6.0,1.0,,,False,SOFT,9.0,False,Mercedes,HAM,1,True,1,Austrian Grand Prix,True,C4,4.0,True,-0.7330000000000041,-1.047,1.8190000000000026,2.696,-1.480000000000004,-2.091
205,0 days 00:41:01.550000,44,69.701,7.0,1.0,,,False,SOFT,10.0,False,Mercedes,HAM,1,True,1,Austrian Grand Prix,True,C4,4.0,True,-0.3260000000000076,-0.466,2.225999999999999,3.299,-1.1420000000000101,-1.612
206,0 days 00:42:11.346000,44,69.796,8.0,1.0,,,False,SOFT,11.0,False,Mercedes,HAM,1,True,1,Austrian Grand Prix,True,C4,4.0,True,-0.23099999999999454,-0.33,2.321000000000012,3.44,-0.8889999999999958,-1.258
207,0 days 00:49:08.004000,44,69.233,9.0,1.0,,,False,SOFT,12.0,False,Mercedes,HAM,1,False,1,Austrian Grand Prix,True,C4,5.0,False,-0.7939999999999969,-1.134,1.7580000000000098,2.605,-1.4500000000000028,-2.051
208,0 days 00:50:17.188000,44,69.184,10.0,1.0,,,False,SOFT,13.0,False,Mercedes,HAM,1,False,1,Austrian Grand Prix,True,C4,4.0,False,-0.8430000000000035,-1.204,1.7090000000000032,2.533,-1.641999999999996,-2.318
209,0 days 00:51:26.330000,44,69.142,11.0,1.0,,,False,SOFT,14.0,False,Mercedes,HAM,1,True,1,Austrian Grand Prix,True,C4,3.0,True,-0.8850000000000051,-1.264,1.6670000000000016,2.471,-1.6820000000000022,-2.375
210,0 days 00:52:35.376000,44,69.046,12.0,1.0,,,False,SOFT,15.0,False,Mercedes,HAM,1,True,1,Austrian Grand Prix,True,C4,3.0,True,-0.9809999999999945,-1.401,1.5710000000000122,2.328,-2.046999999999997,-2.879
211,0 days 00:53:44.452000,44,69.076,13.0,1.0,,,False,SOFT,16.0,False,Mercedes,HAM,1,True,1,Austrian Grand Prix,True,C4,3.0,True,-0.9510000000000076,-1.358,1.600999999999999,2.373,-1.551000000000002,-2.196
212,0 days 00:54:53.583000,44,69.131,14.0,1.0,,,False,SOFT,17.0,False,Mercedes,HAM,1,True,1,Austrian Grand Prix,True,C4,3.0,True,-0.8960000000000008,-1.28,1.656000000000006,2.454,-1.600999999999999,-2.263
213,0 days 00:56:02.583000,44,69.0,15.0,1.0,,,False,SOFT,18.0,False,Mercedes,HAM,1,True,1,Austrian Grand Prix,True,C4,3.0,True,-1.027000000000001,-1.467,1.5250000000000057,2.26,-1.7900000000000063,-2.529
214,0 days 00:57:11.923000,44,69.34,16.0,1.0,,,False,SOFT,19.0,False,Mercedes,HAM,2,True,1,Austrian Grand Prix,True,C4,3.0,False,-0.6869999999999976,-0.981,1.865000000000009,2.764,-1.2299999999999898,-1.743
215,0 days 00:58:21.249000,44,69.326,17.0,1.0,,,False,SOFT,20.0,False,Mercedes,HAM,1,True,1,Austrian Grand Prix,True,C4,3.0,True,-0.7010000000000076,-1.001,1.850999999999999,2.743,-1.203000000000003,-1.706
216,0 days 00:59:30.605000,44,69.356,18.0,1.0,,,False,SOFT,21.0,False,Mercedes,HAM,1,True,1,Austrian Grand Prix,True,C4,3.0,True,-0.6710000000000065,-0.958,1.8810000000000002,2.788,-1.288000000000011,-1.823
217,0 days 01:00:39.947000,44,69.342,19.0,1.0,,,False,SOFT,22.0,False,Mercedes,HAM,1,True,1,Austrian Grand Prix,True,C4,3.0,True,-0.6850000000000023,-0.978,1.8670000000000044,2.767,-1.225999999999999,-1.737
218,0 days 01:01:49.457000,44,69.51,20.0,1.0,,,False,SOFT,23.0,False,Mercedes,HAM,1,True,1,Austrian Grand Prix,True,C4,3.0,True,-0.5169999999999959,-0.738,2.035000000000011,3.016,-1.1219999999999999,-1.589
