Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,Team,Driver,TrackStatus,IsAccurate,RoundNumber,EventName,IsSlick,CompoundName,Position,IsValid,DeltaToRep,PctFromRep,DeltaToFastest,PctFromFastest,DeltaToLapRep,PctFromLapRep
0 days 01:57:54.830000,4,107.445,29,,,FALSE,HARD,20,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,TRUE,0.329,0.307,4.075,3.942,0.298,0.278
0 days 01:59:42.279000,4,107.449,30,,,FALSE,HARD,21,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,TRUE,0.333,0.311,4.079,3.946,0.459,0.429
0 days 02:01:29.667000,4,107.388,31,,,FALSE,HARD,22,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,TRUE,0.272,0.254,4.018,3.887,0.35,0.327
0 days 02:03:16.837000,4,107.17,32,,,FALSE,HARD,23,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,TRUE,0.054,0.05,3.8,3.676,0,0
0 days 02:05:04.078000,4,107.241,33,,,FALSE,HARD,24,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,TRUE,0.125,0.117,3.871,3.745,0.151,0.141
0 days 02:06:51.178000,4,107.1,34,,,FALSE,HARD,25,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,TRUE,-0.016,-0.015,3.73,3.608,0.369,0.346
0 days 02:08:37.919000,4,106.741,35,,,FALSE,HARD,26,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,TRUE,-0.375,-0.35,3.371,3.261,0,0
0 days 02:10:25.273000,4,107.354,36,,,FALSE,HARD,27,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,TRUE,0.238,0.222,3.984,3.854,0.814,0.764
0 days 02:12:12.169000,4,106.896,37,,,FALSE,HARD,28,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,TRUE,-0.22,-0.205,3.526,3.411,0.291,0.273
0 days 02:13:58.854000,4,106.685,38,,,FALSE,HARD,29,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,TRUE,-0.431,-0.402,3.315,3.207,0.039,0.037
0 days 02:15:45.752000,4,106.898,39,,,FALSE,HARD,30,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,TRUE,-0.218,-0.204,3.528,3.413,0.1,0.094
0 days 02:17:32.689000,4,106.937,40,,,FALSE,HARD,31,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,TRUE,-0.179,-0.167,3.567,3.451,0.19,0.178
0 days 02:19:19.552000,4,106.863,41,,,FALSE,HARD,32,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,TRUE,-0.253,-0.236,3.493,3.379,0.079,0.074
0 days 02:21:06.193000,4,106.641,42,,,FALSE,HARD,33,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,TRUE,-0.475,-0.443,3.271,3.164,0.028,0.026
0 days 02:22:53.125000,4,106.932,43,,,FALSE,HARD,34,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,TRUE,-0.184,-0.172,3.562,3.446,0.347,0.326
0 days 02:24:40.395000,4,107.27,44,,,FALSE,HARD,35,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,TRUE,0.154,0.144,3.9,3.773,0.891,0.838
0 days 02:26:28.136000,4,107.741,45,,,FALSE,HARD,36,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,10,TRUE,0.625,0.583,4.371,4.228,1.434,1.349
0 days 02:28:14.270000,4,106.134,46,,,FALSE,HARD,37,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,10,TRUE,-0.982,-0.917,2.764,2.674,0.092,0.087
0 days 02:30:00.458000,4,106.188,47,,,FALSE,HARD,38,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,10,TRUE,-0.928,-0.866,2.818,2.726,0.187,0.176
0 days 02:31:46.655000,4,106.197,48,,,FALSE,HARD,39,TRUE,2,McLaren,NOR,2,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,10,FALSE,-0.919,-0.858,2.827,2.735,0.209,0.197
0 days 02:33:32.393000,4,105.738,49,,,TRUE,HARD,40,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,10,TRUE,-1.378,-1.286,2.368,2.291,-0.159,-0.15
0 days 02:35:18.449000,4,106.056,50,,,FALSE,HARD,41,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,9,TRUE,-1.06,-0.99,2.686,2.598,-0.052,-0.049
0 days 02:37:04.846000,4,106.397,51,,,FALSE,HARD,42,TRUE,2,McLaren,NOR,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,9,TRUE,-0.719,-0.671,3.027,2.928,0.657,0.621
0 days 01:04:59.203000,22,,1,0 days 00:15:53.622000,,FALSE,MEDIUM,1,TRUE,1,AlphaTauri,TSU,2,FALSE,4,Azerbaijan Grand Prix,TRUE,C4,10,FALSE,,,,,,
0 days 01:06:48.384000,22,109.181,2,,,FALSE,MEDIUM,2,TRUE,1,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C4,10,TRUE,2.065,1.928,5.811,5.622,-0.173,-0.158
0 days 01:08:36.913000,22,108.529,3,,,FALSE,MEDIUM,3,TRUE,1,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C4,10,TRUE,1.413,1.319,5.159,4.991,0.039,0.036
0 days 01:10:25.390000,22,108.477,4,,,FALSE,MEDIUM,4,TRUE,1,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C4,10,TRUE,1.361,1.271,5.107,4.941,-0.127,-0.117
0 days 01:12:13.989000,22,108.599,5,,,FALSE,MEDIUM,5,TRUE,1,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C4,10,TRUE,1.483,1.384,5.229,5.059,0.078,0.072
0 days 01:14:02.217000,22,108.228,6,,,FALSE,MEDIUM,6,TRUE,1,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C4,10,TRUE,1.112,1.038,4.858,4.7,-0.198,-0.183
0 days 01:15:50.477000,22,108.26,7,,,FALSE,MEDIUM,7,TRUE,1,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C4,10,TRUE,1.144,1.068,4.89,4.731,-0.027,-0.025
0 days 01:17:43.326000,22,112.849,8,,0 days 01:17:41.992000,FALSE,MEDIUM,8,TRUE,1,AlphaTauri,TSU,1,FALSE,4,Azerbaijan Grand Prix,TRUE,C4,10,FALSE,5.733,5.352,9.479,9.17,4.347,4.006
0 days 01:19:48.904000,22,125.578,9,0 days 01:18:02.476000,,FALSE,HARD,1,FALSE,2,AlphaTauri,TSU,1,FALSE,4,Azerbaijan Grand Prix,TRUE,C3,15,FALSE,18.462,17.236,22.208,21.484,16.512,15.139
0 days 01:21:47.754000,22,118.85,10,,,FALSE,HARD,2,FALSE,2,AlphaTauri,TSU,24,FALSE,4,Azerbaijan Grand Prix,TRUE,C3,14,FALSE,11.734,10.954,15.48,14.975,3.482,3.018
0 days 01:24:17.083000,22,149.329,11,,,FALSE,HARD,3,FALSE,2,AlphaTauri,TSU,4,FALSE,4,Azerbaijan Grand Prix,TRUE,C3,13,FALSE,42.213,39.409,45.959,44.461,0.772,0.52
0 days 01:26:33.198000,22,136.115,12,,,FALSE,HARD,4,FALSE,2,AlphaTauri,TSU,4,FALSE,4,Azerbaijan Grand Prix,TRUE,C3,12,FALSE,28.999,27.073,32.745,31.677,0,0
0 days 01:29:05.103000,22,,13,,,FALSE,HARD,5,FALSE,2,AlphaTauri,TSU,4,FALSE,4,Azerbaijan Grand Prix,TRUE,C3,12,FALSE,,,,,,
0 days 01:30:57.328000,22,112.225,14,,,FALSE,HARD,6,FALSE,2,AlphaTauri,TSU,1,FALSE,4,Azerbaijan Grand Prix,TRUE,C3,12,FALSE,5.109,4.77,8.855,8.566,0.941,0.846
0 days 01:32:45.849000,22,108.521,15,,,FALSE,HARD,7,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,1.405,1.312,5.151,4.983,0.165,0.152
0 days 01:34:33.717000,22,107.868,16,,,FALSE,HARD,8,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,0.752,0.702,4.498,4.351,0.044,0.041
0 days 01:36:21.326000,22,107.609,17,,,FALSE,HARD,9,FALSE,2,AlphaTauri,TSU,2,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,FALSE,0.493,0.46,4.239,4.101,0,0
0 days 01:38:09.016000,22,107.69,18,,,FALSE,HARD,10,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,0.574,0.536,4.32,4.179,0.206,0.192
0 days 01:39:56.572000,22,107.556,19,,,FALSE,HARD,11,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,0.44,0.411,4.186,4.05,-0.1,-0.093
0 days 01:41:44.593000,22,108.021,20,,,FALSE,HARD,12,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,0.905,0.845,4.651,4.499,0.435,0.404
0 days 01:43:32.411000,22,107.818,21,,,FALSE,HARD,13,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,0.702,0.655,4.448,4.303,0.241,0.224
0 days 01:45:20.053000,22,107.642,22,,,FALSE,HARD,14,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,0.526,0.491,4.272,4.133,0,0
0 days 01:47:08.094000,22,108.041,23,,,FALSE,HARD,15,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,0.925,0.864,4.671,4.519,0.092,0.085
0 days 01:48:56.293000,22,108.199,24,,,FALSE,HARD,16,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,1.083,1.011,4.829,4.672,0.319,0.296
0 days 01:50:44.193000,22,107.9,25,,,FALSE,HARD,17,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,0.784,0.732,4.53,4.382,0.118,0.109
0 days 01:52:31.889000,22,107.696,26,,,FALSE,HARD,18,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,0.58,0.541,4.326,4.185,0.019,0.018
0 days 01:54:20.094000,22,108.205,27,,,FALSE,HARD,19,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,1.089,1.017,4.835,4.677,0.642,0.597
0 days 01:56:07.996000,22,107.902,28,,,FALSE,HARD,20,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,0.786,0.734,4.532,4.384,0.237,0.22
0 days 01:57:55.663000,22,107.667,29,,,FALSE,HARD,21,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,0.551,0.514,4.297,4.157,0.52,0.485
0 days 01:59:42.997000,22,107.334,30,,,FALSE,HARD,22,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,0.218,0.204,3.964,3.835,0.344,0.322
0 days 02:01:30.305000,22,107.308,31,,,FALSE,HARD,23,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,0.192,0.179,3.938,3.81,0.27,0.252
0 days 02:03:17.660000,22,107.355,32,,,FALSE,HARD,24,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,0.239,0.223,3.985,3.855,0.185,0.173
0 days 02:05:04.879000,22,107.219,33,,,FALSE,HARD,25,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,0.103,0.096,3.849,3.724,0.129,0.12
0 days 02:06:51.801000,22,106.922,34,,,FALSE,HARD,26,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,-0.194,-0.181,3.552,3.436,0.191,0.179
0 days 02:08:38.662000,22,106.861,35,,,FALSE,HARD,27,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,-0.255,-0.238,3.491,3.377,0.12,0.112
0 days 02:10:25.923000,22,107.261,36,,,FALSE,HARD,28,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,0.145,0.135,3.891,3.764,0.721,0.677
0 days 02:12:13.063000,22,107.14,37,,,FALSE,HARD,29,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,0.024,0.022,3.77,3.647,0.535,0.502
0 days 02:13:59.755000,22,106.692,38,,,FALSE,HARD,30,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,-0.424,-0.396,3.322,3.214,0.046,0.043
0 days 02:15:46.609000,22,106.854,39,,,FALSE,HARD,31,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,-0.262,-0.245,3.484,3.37,0.056,0.052
0 days 02:17:33.486000,22,106.877,40,,,FALSE,HARD,32,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,-0.239,-0.223,3.507,3.393,0.13,0.122
0 days 02:19:20.227000,22,106.741,41,,,FALSE,HARD,33,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,-0.375,-0.35,3.371,3.261,-0.043,-0.04
0 days 02:21:06.992000,22,106.765,42,,,FALSE,HARD,34,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,-0.351,-0.328,3.395,3.284,0.152,0.143
0 days 02:22:54.003000,22,107.011,43,,,FALSE,HARD,35,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,-0.105,-0.098,3.641,3.522,0.426,0.4
0 days 02:24:41.240000,22,107.237,44,,,FALSE,HARD,36,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,0.121,0.113,3.867,3.741,0.858,0.807
0 days 02:26:29.851000,22,108.611,45,,,FALSE,HARD,37,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,12,TRUE,1.495,1.396,5.241,5.07,2.304,2.167
0 days 02:28:17.144000,22,107.293,46,,,FALSE,HARD,38,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,TRUE,0.177,0.165,3.923,3.795,1.251,1.18
0 days 02:30:03.787000,22,106.643,47,,,FALSE,HARD,39,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,TRUE,-0.473,-0.442,3.273,3.166,0.642,0.606
0 days 02:31:50.266000,22,106.479,48,,,FALSE,HARD,40,FALSE,2,AlphaTauri,TSU,2,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,FALSE,-0.637,-0.595,3.109,3.008,0.491,0.463
0 days 02:33:36.471000,22,106.205,49,,,FALSE,HARD,41,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,TRUE,-0.911,-0.85,2.835,2.743,0.308,0.291
0 days 02:35:22.612000,22,106.141,50,,,FALSE,HARD,42,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,11,TRUE,-0.975,-0.91,2.771,2.681,0.033,0.031
0 days 02:37:08.339000,22,105.727,51,,,TRUE,HARD,43,FALSE,2,AlphaTauri,TSU,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,10,TRUE,-1.389,-1.297,2.357,2.28,-0.013,-0.012
0 days 01:04:59.548000,81,,1,0 days 00:12:36.329000,,FALSE,MEDIUM,1,TRUE,1,McLaren,PIA,2,FALSE,4,Azerbaijan Grand Prix,TRUE,C4,11,FALSE,,,,,,
0 days 01:06:49.075000,81,109.527,2,,,FALSE,MEDIUM,2,TRUE,1,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C4,11,TRUE,2.411,2.251,6.157,5.956,0.173,0.158
0 days 01:08:37.527000,81,108.452,3,,,FALSE,MEDIUM,3,TRUE,1,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C4,11,TRUE,1.336,1.247,5.082,4.916,-0.038,-0.035
0 days 01:10:26.529000,81,109.002,4,,,FALSE,MEDIUM,4,TRUE,1,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C4,11,TRUE,1.886,1.761,5.632,5.448,0.398,0.366
0 days 01:12:14.827000,81,108.298,5,,,FALSE,MEDIUM,5,TRUE,1,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C4,11,TRUE,1.182,1.103,4.928,4.767,-0.223,-0.205
0 days 01:14:03.312000,81,108.485,6,,,FALSE,MEDIUM,6,TRUE,1,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C4,11,TRUE,1.369,1.278,5.115,4.948,0.059,0.054
0 days 01:15:52.414000,81,109.102,7,,,FALSE,MEDIUM,7,TRUE,1,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C4,11,TRUE,1.986,1.854,5.732,5.545,0.815,0.753
0 days 01:17:44.659000,81,112.245,8,,0 days 01:17:43.320000,FALSE,MEDIUM,8,TRUE,1,McLaren,PIA,1,FALSE,4,Azerbaijan Grand Prix,TRUE,C4,12,FALSE,5.129,4.788,8.875,8.586,3.743,3.45
0 days 01:19:50.134000,81,125.475,9,0 days 01:18:04.289000,,FALSE,HARD,1,TRUE,2,McLaren,PIA,1,FALSE,4,Azerbaijan Grand Prix,TRUE,C3,16,FALSE,18.359,17.139,22.105,21.384,16.409,15.045
0 days 01:21:50.863000,81,120.729,10,,,FALSE,HARD,2,TRUE,2,McLaren,PIA,24,FALSE,4,Azerbaijan Grand Prix,TRUE,C3,15,FALSE,13.613,12.709,17.359,16.793,5.361,4.647
0 days 01:24:19.177000,81,148.314,11,,,FALSE,HARD,3,TRUE,2,McLaren,PIA,4,FALSE,4,Azerbaijan Grand Prix,TRUE,C3,14,FALSE,41.198,38.461,44.944,43.479,-0.243,-0.164
0 days 01:26:34.733000,81,135.556,12,,,FALSE,HARD,4,TRUE,2,McLaren,PIA,4,FALSE,4,Azerbaijan Grand Prix,TRUE,C3,13,FALSE,28.44,26.551,32.186,31.137,-0.559,-0.411
0 days 01:29:05.305000,81,,13,,,FALSE,HARD,5,TRUE,2,McLaren,PIA,4,FALSE,4,Azerbaijan Grand Prix,TRUE,C3,13,FALSE,,,,,,
0 days 01:30:57.909000,81,112.604,14,,,FALSE,HARD,6,TRUE,2,McLaren,PIA,1,FALSE,4,Azerbaijan Grand Prix,TRUE,C3,13,FALSE,5.488,5.123,9.234,8.933,1.32,1.186
0 days 01:32:46.527000,81,108.618,15,,,FALSE,HARD,7,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,1.502,1.402,5.248,5.077,0.262,0.242
0 days 01:34:34.702000,81,108.175,16,,,FALSE,HARD,8,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,1.059,0.989,4.805,4.648,0.351,0.326
0 days 01:36:22.327000,81,107.625,17,,,FALSE,HARD,9,TRUE,2,McLaren,PIA,2,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,FALSE,0.509,0.475,4.255,4.116,0.016,0.015
0 days 01:38:10.050000,81,107.723,18,,,FALSE,HARD,10,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,0.607,0.567,4.353,4.211,0.239,0.222
0 days 01:39:57.786000,81,107.736,19,,,FALSE,HARD,11,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,0.62,0.579,4.366,4.224,0.08,0.074
0 days 01:41:45.147000,81,107.361,20,,,FALSE,HARD,12,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,0.245,0.229,3.991,3.861,-0.225,-0.209
0 days 01:43:33.318000,81,108.171,21,,,FALSE,HARD,13,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,1.055,0.985,4.801,4.644,0.594,0.552
0 days 01:45:21.194000,81,107.876,22,,,FALSE,HARD,14,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,0.76,0.71,4.506,4.359,0.234,0.217
0 days 01:47:09.519000,81,108.325,23,,,FALSE,HARD,15,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,1.209,1.129,4.955,4.793,0.376,0.348
0 days 01:48:57.448000,81,107.929,24,,,FALSE,HARD,16,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,0.813,0.759,4.559,4.41,0.049,0.045
0 days 01:50:45.700000,81,108.252,25,,,FALSE,HARD,17,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,1.136,1.061,4.882,4.723,0.47,0.436
0 days 01:52:33.725000,81,108.025,26,,,FALSE,HARD,18,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,0.909,0.849,4.655,4.503,0.348,0.323
0 days 01:54:21.288000,81,107.563,27,,,FALSE,HARD,19,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,0.447,0.417,4.193,4.056,0,0
0 days 01:56:09.515000,81,108.227,28,,,FALSE,HARD,20,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,1.111,1.037,4.857,4.699,0.562,0.522
0 days 01:57:57.381000,81,107.866,29,,,FALSE,HARD,21,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,0.75,0.7,4.496,4.349,0.719,0.671
0 days 01:59:45.035000,81,107.654,30,,,FALSE,HARD,22,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,0.538,0.502,4.284,4.144,0.664,0.621
0 days 02:01:32.073000,81,107.038,31,,,FALSE,HARD,23,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,-0.078,-0.073,3.668,3.548,0,0
0 days 02:03:19.429000,81,107.356,32,,,FALSE,HARD,24,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,0.24,0.224,3.986,3.856,0.186,0.174
0 days 02:05:06.811000,81,107.382,33,,,FALSE,HARD,25,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,0.266,0.248,4.012,3.881,0.292,0.273
0 days 02:06:54.356000,81,107.545,34,,,FALSE,HARD,26,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,0.429,0.401,4.175,4.039,0.814,0.763
0 days 02:08:41.513000,81,107.157,35,,,FALSE,HARD,27,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,0.041,0.038,3.787,3.664,0.416,0.39
0 days 02:10:28.438000,81,106.925,36,,,FALSE,HARD,28,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,-0.191,-0.178,3.555,3.439,0.385,0.361
0 days 02:12:15.452000,81,107.014,37,,,FALSE,HARD,29,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,-0.102,-0.095,3.644,3.525,0.409,0.384
0 days 02:14:02.320000,81,106.868,38,,,FALSE,HARD,30,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,-0.248,-0.232,3.498,3.384,0.222,0.208
0 days 02:15:49.193000,81,106.873,39,,,FALSE,HARD,31,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,-0.243,-0.227,3.503,3.389,0.075,0.07
0 days 02:17:36.432000,81,107.239,40,,,FALSE,HARD,32,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,0.123,0.115,3.869,3.743,0.492,0.461
0 days 02:19:23.529000,81,107.097,41,,,FALSE,HARD,33,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,-0.019,-0.018,3.727,3.605,0.313,0.293
0 days 02:21:10.418000,81,106.889,42,,,FALSE,HARD,34,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,-0.227,-0.212,3.519,3.404,0.276,0.259
0 days 02:22:57.347000,81,106.929,43,,,FALSE,HARD,35,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,-0.187,-0.175,3.559,3.443,0.344,0.323
0 days 02:24:44.207000,81,106.86,44,,,FALSE,HARD,36,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,-0.256,-0.239,3.49,3.376,0.481,0.452
0 days 02:26:31.403000,81,107.196,45,,,FALSE,HARD,37,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,0.08,0.075,3.826,3.701,0.889,0.836
0 days 02:28:18.596000,81,107.193,46,,,FALSE,HARD,38,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,0.077,0.072,3.823,3.698,1.151,1.085
0 days 02:30:05.754000,81,107.158,47,,,FALSE,HARD,39,TRUE,2,McLaren,PIA,1,TRUE,4,Azerbaijan Grand Prix,TRUE,C3,13,TRUE,0.042,0.039,3.788,3.665,1.157,1.091
