Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,RoundNumber,EventName
0 days 01:25:44.039000,11,0 days 00:01:38.739000,14,,,0 days 00:00:31.411000,0 days 00:00:42.993000,0 days 00:00:24.335000,0 days 01:24:36.711000,0 days 01:25:19.704000,0 days 01:25:44.039000,,245.0,279.0,,False,SOFT,17.0,False,1,0 days 01:24:05.300000,Red Bull Racing,PER,1,True,2023-03-05 15:25:07.149,1,Bahrain Grand Prix
0 days 01:27:22.647000,11,0 days 00:01:38.608000,15,,,0 days 00:00:31.441000,0 days 00:00:42.890000,0 days 00:00:24.277000,0 days 01:26:15.480000,0 days 01:26:58.370000,0 days 01:27:22.647000,233.0,250.0,278.0,,False,SOFT,18.0,False,1,0 days 01:25:44.039000,Red Bull Racing,PER,1,True,2023-03-05 15:26:45.888,1,Bahrain Grand Prix
0 days 01:29:01.417000,11,0 days 00:01:38.770000,16,,,0 days 00:00:31.469000,0 days 00:00:43.019000,0 days 00:00:24.282000,0 days 01:27:54.116000,0 days 01:28:37.135000,0 days 01:29:01.417000,232.0,251.0,279.0,296.0,False,SOFT,19.0,False,1,0 days 01:27:22.647000,Red Bull Racing,PER,1,True,2023-03-05 15:28:24.496,1,Bahrain Grand Prix
0 days 01:30:42.777000,11,0 days 00:01:41.360000,17,,0 days 01:30:41.043000,0 days 00:00:31.516000,0 days 00:00:43.018000,0 days 00:00:26.826000,0 days 01:29:32.933000,0 days 01:30:15.951000,0 days 01:30:42.777000,,253.0,,295.0,False,SOFT,20.0,False,1,0 days 01:29:01.417000,Red Bull Racing,PER,1,False,2023-03-05 15:30:03.266,1,Bahrain Grand Prix
0 days 01:32:41.574000,11,0 days 00:01:58.797000,18,0 days 01:31:05.324000,,0 days 00:00:51.905000,0 days 00:00:42.936000,0 days 00:00:23.956000,0 days 01:31:34.682000,0 days 01:32:17.618000,0 days 01:32:41.574000,232.0,241.0,280.0,218.0,False,SOFT,3.0,False,2,0 days 01:30:42.777000,Red Bull Racing,PER,1,False,2023-03-05 15:31:44.626,1,Bahrain Grand Prix
0 days 01:34:19.233000,11,0 days 00:01:37.659000,19,,,0 days 00:00:31.164000,0 days 00:00:42.653000,0 days 00:00:23.842000,0 days 01:33:12.738000,0 days 01:33:55.391000,0 days 01:34:19.233000,,236.0,280.0,291.0,False,SOFT,4.0,False,2,0 days 01:32:41.574000,Red Bull Racing,PER,1,True,2023-03-05 15:33:43.423,1,Bahrain Grand Prix
0 days 01:35:56.681000,11,0 days 00:01:37.448000,20,,,0 days 00:00:30.978000,0 days 00:00:42.696000,0 days 00:00:23.774000,0 days 01:34:50.211000,0 days 01:35:32.907000,0 days 01:35:56.681000,,237.0,281.0,292.0,False,SOFT,5.0,False,2,0 days 01:34:19.233000,Red Bull Racing,PER,1,True,2023-03-05 15:35:21.082,1,Bahrain Grand Prix
0 days 01:37:33.921000,11,0 days 00:01:37.240000,21,,,0 days 00:00:30.982000,0 days 00:00:42.507000,0 days 00:00:23.751000,0 days 01:36:27.663000,0 days 01:37:10.170000,0 days 01:37:33.921000,233.0,242.0,282.0,293.0,False,SOFT,6.0,False,2,0 days 01:35:56.681000,Red Bull Racing,PER,1,True,2023-03-05 15:36:58.530,1,Bahrain Grand Prix
0 days 01:39:11.090000,11,0 days 00:01:37.169000,22,,,0 days 00:00:30.956000,0 days 00:00:42.354000,0 days 00:00:23.859000,0 days 01:38:04.877000,0 days 01:38:47.231000,0 days 01:39:11.090000,234.0,241.0,281.0,298.0,False,SOFT,7.0,False,2,0 days 01:37:33.921000,Red Bull Racing,PER,1,True,2023-03-05 15:38:35.770,1,Bahrain Grand Prix
0 days 01:40:48.394000,11,0 days 00:01:37.304000,23,,,0 days 00:00:31.057000,0 days 00:00:42.415000,0 days 00:00:23.832000,0 days 01:39:42.147000,0 days 01:40:24.562000,0 days 01:40:48.394000,235.0,243.0,282.0,295.0,False,SOFT,8.0,False,2,0 days 01:39:11.090000,Red Bull Racing,PER,1,True,2023-03-05 15:40:12.939,1,Bahrain Grand Prix
0 days 01:42:25.746000,11,0 days 00:01:37.352000,24,,,0 days 00:00:31.142000,0 days 00:00:42.243000,0 days 00:00:23.967000,0 days 01:41:19.536000,0 days 01:42:01.779000,0 days 01:42:25.746000,233.0,258.0,288.0,294.0,False,SOFT,9.0,False,2,0 days 01:40:48.394000,Red Bull Racing,PER,1,True,2023-03-05 15:41:50.243,1,Bahrain Grand Prix
0 days 01:44:04.164000,11,0 days 00:01:38.418000,25,,,0 days 00:00:31.176000,0 days 00:00:42.937000,0 days 00:00:24.305000,0 days 01:42:56.922000,0 days 01:43:39.859000,0 days 01:44:04.164000,234.0,245.0,288.0,325.0,False,SOFT,10.0,False,2,0 days 01:42:25.746000,Red Bull Racing,PER,1,True,2023-03-05 15:43:27.595,1,Bahrain Grand Prix
0 days 01:45:41.618000,11,0 days 00:01:37.454000,26,,,0 days 00:00:30.903000,0 days 00:00:42.667000,0 days 00:00:23.884000,0 days 01:44:35.067000,0 days 01:45:17.734000,0 days 01:45:41.618000,233.0,243.0,280.0,330.0,False,SOFT,11.0,False,2,0 days 01:44:04.164000,Red Bull Racing,PER,1,True,2023-03-05 15:45:06.013,1,Bahrain Grand Prix
0 days 01:47:19.005000,11,0 days 00:01:37.387000,27,,,0 days 00:00:30.970000,0 days 00:00:42.639000,0 days 00:00:23.778000,0 days 01:46:12.588000,0 days 01:46:55.227000,0 days 01:47:19.005000,234.0,244.0,280.0,296.0,False,SOFT,12.0,False,2,0 days 01:45:41.618000,Red Bull Racing,PER,1,True,2023-03-05 15:46:43.467,1,Bahrain Grand Prix
0 days 01:48:56.216000,11,0 days 00:01:37.211000,28,,,0 days 00:00:31.052000,0 days 00:00:42.274000,0 days 00:00:23.885000,0 days 01:47:50.057000,0 days 01:48:32.331000,0 days 01:48:56.216000,235.0,245.0,282.0,294.0,False,SOFT,13.0,False,2,0 days 01:47:19.005000,Red Bull Racing,PER,1,True,2023-03-05 15:48:20.854,1,Bahrain Grand Prix
0 days 01:50:33.949000,11,0 days 00:01:37.733000,29,,,0 days 00:00:31.166000,0 days 00:00:42.675000,0 days 00:00:23.892000,0 days 01:49:27.382000,0 days 01:50:10.057000,0 days 01:50:33.949000,234.0,244.0,282.0,295.0,False,SOFT,14.0,False,2,0 days 01:48:56.216000,Red Bull Racing,PER,1,True,2023-03-05 15:49:58.065,1,Bahrain Grand Prix
0 days 01:52:11.349000,11,0 days 00:01:37.400000,30,,,0 days 00:00:31.031000,0 days 00:00:42.483000,0 days 00:00:23.886000,0 days 01:51:04.980000,0 days 01:51:47.463000,0 days 01:52:11.349000,,243.0,282.0,298.0,False,SOFT,15.0,False,2,0 days 01:50:33.949000,Red Bull Racing,PER,1,True,2023-03-05 15:51:35.798,1,Bahrain Grand Prix
0 days 01:53:49.268000,11,0 days 00:01:37.919000,31,,,0 days 00:00:31.246000,0 days 00:00:42.722000,0 days 00:00:23.951000,0 days 01:52:42.595000,0 days 01:53:25.317000,0 days 01:53:49.268000,,245.0,281.0,301.0,False,SOFT,16.0,False,2,0 days 01:52:11.349000,Red Bull Racing,PER,1,True,2023-03-05 15:53:13.198,1,Bahrain Grand Prix
0 days 01:55:26.990000,11,0 days 00:01:37.722000,32,,,0 days 00:00:31.106000,0 days 00:00:42.637000,0 days 00:00:23.979000,0 days 01:54:20.374000,0 days 01:55:03.011000,0 days 01:55:26.990000,,250.0,281.0,295.0,False,SOFT,17.0,False,2,0 days 01:53:49.268000,Red Bull Racing,PER,1,True,2023-03-05 15:54:51.117,1,Bahrain Grand Prix
0 days 01:57:04.859000,11,0 days 00:01:37.869000,33,,,0 days 00:00:31.229000,0 days 00:00:42.546000,0 days 00:00:24.094000,0 days 01:55:58.219000,0 days 01:56:40.765000,0 days 01:57:04.859000,233.0,250.0,281.0,302.0,False,SOFT,18.0,False,2,0 days 01:55:26.990000,Red Bull Racing,PER,1,True,2023-03-05 15:56:28.839,1,Bahrain Grand Prix
0 days 01:58:45.545000,11,0 days 00:01:40.686000,34,,0 days 01:58:43.794000,0 days 00:00:31.289000,0 days 00:00:42.624000,0 days 00:00:26.773000,0 days 01:57:36.148000,0 days 01:58:18.772000,0 days 01:58:45.545000,,243.0,,298.0,False,SOFT,19.0,False,2,0 days 01:57:04.859000,Red Bull Racing,PER,1,False,2023-03-05 15:58:06.708,1,Bahrain Grand Prix
0 days 02:00:44.330000,11,0 days 00:01:58.785000,35,0 days 01:59:08.856000,,0 days 00:00:52.704000,0 days 00:00:42.423000,0 days 00:00:23.658000,0 days 01:59:38.249000,0 days 02:00:20.672000,0 days 02:00:44.330000,234.0,250.0,281.0,218.0,False,HARD,1.0,True,3,0 days 01:58:45.545000,Red Bull Racing,PER,1,False,2023-03-05 15:59:47.394,1,Bahrain Grand Prix
0 days 02:02:21.150000,11,0 days 00:01:36.820000,36,,,0 days 00:00:30.908000,0 days 00:00:42.254000,0 days 00:00:23.658000,0 days 02:01:15.238000,0 days 02:01:57.492000,0 days 02:02:21.150000,236.0,243.0,281.0,291.0,False,HARD,2.0,True,3,0 days 02:00:44.330000,Red Bull Racing,PER,1,True,2023-03-05 16:01:46.179,1,Bahrain Grand Prix
0 days 02:03:57.494000,11,0 days 00:01:36.344000,37,,,0 days 00:00:30.919000,0 days 00:00:41.914000,0 days 00:00:23.511000,0 days 02:02:52.069000,0 days 02:03:33.983000,0 days 02:03:57.494000,,239.0,281.0,293.0,True,HARD,3.0,True,3,0 days 02:02:21.150000,Red Bull Racing,PER,1,True,2023-03-05 16:03:22.999,1,Bahrain Grand Prix
0 days 02:05:33.925000,11,0 days 00:01:36.431000,38,,,0 days 00:00:30.847000,0 days 00:00:42.011000,0 days 00:00:23.573000,0 days 02:04:28.341000,0 days 02:05:10.352000,0 days 02:05:33.925000,,238.0,282.0,294.0,False,HARD,4.0,True,3,0 days 02:03:57.494000,Red Bull Racing,PER,1,True,2023-03-05 16:04:59.343,1,Bahrain Grand Prix
0 days 02:07:10.354000,11,0 days 00:01:36.429000,39,,,0 days 00:00:30.833000,0 days 00:00:42.027000,0 days 00:00:23.569000,0 days 02:06:04.758000,0 days 02:06:46.785000,0 days 02:07:10.354000,237.0,239.0,282.0,297.0,False,HARD,5.0,True,3,0 days 02:05:33.925000,Red Bull Racing,PER,1,True,2023-03-05 16:06:35.774,1,Bahrain Grand Prix
0 days 02:08:47.468000,11,0 days 00:01:37.114000,40,,,0 days 00:00:30.926000,0 days 00:00:42.564000,0 days 00:00:23.624000,0 days 02:07:41.280000,0 days 02:08:23.844000,0 days 02:08:47.468000,236.0,236.0,281.0,294.0,False,HARD,6.0,True,3,0 days 02:07:10.354000,Red Bull Racing,PER,1,True,2023-03-05 16:08:12.203,1,Bahrain Grand Prix
0 days 02:10:50.990000,11,0 days 00:02:03.522000,41,,,0 days 00:00:30.922000,0 days 00:00:59.493000,0 days 00:00:33.107000,0 days 02:09:18.390000,0 days 02:10:17.883000,0 days 02:10:50.990000,234.0,203.0,188.0,295.0,False,HARD,7.0,True,3,0 days 02:08:47.468000,Red Bull Racing,PER,26,False,2023-03-05 16:09:49.317,1,Bahrain Grand Prix
0 days 02:12:30.647000,11,0 days 00:01:39.657000,42,,,0 days 00:00:34.119000,0 days 00:00:42.002000,0 days 00:00:23.536000,0 days 02:11:25.109000,0 days 02:12:07.111000,0 days 02:12:30.647000,237.0,247.0,282.0,265.0,False,HARD,8.0,True,3,0 days 02:10:50.990000,Red Bull Racing,PER,67,False,2023-03-05 16:11:52.839,1,Bahrain Grand Prix
0 days 02:14:07.201000,11,0 days 00:01:36.554000,43,,,0 days 00:00:30.774000,0 days 00:00:42.092000,0 days 00:00:23.688000,0 days 02:13:01.421000,0 days 02:13:43.513000,0 days 02:14:07.201000,235.0,238.0,281.0,302.0,False,HARD,9.0,True,3,0 days 02:12:30.647000,Red Bull Racing,PER,1,True,2023-03-05 16:13:32.496,1,Bahrain Grand Prix
0 days 02:15:44.179000,11,0 days 00:01:36.978000,44,,,0 days 00:00:31.055000,0 days 00:00:42.360000,0 days 00:00:23.563000,0 days 02:14:38.256000,0 days 02:15:20.616000,0 days 02:15:44.179000,237.0,243.0,282.0,297.0,False,HARD,10.0,True,3,0 days 02:14:07.201000,Red Bull Racing,PER,1,True,2023-03-05 16:15:09.050,1,Bahrain Grand Prix
0 days 02:17:21.107000,11,0 days 00:01:36.928000,45,,,0 days 00:00:30.944000,0 days 00:00:42.434000,0 days 00:00:23.550000,0 days 02:16:15.123000,0 days 02:16:57.557000,0 days 02:17:21.107000,,246.0,282.0,293.0,False,HARD,11.0,True,3,0 days 02:15:44.179000,Red Bull Racing,PER,1,True,2023-03-05 16:16:46.028,1,Bahrain Grand Prix
0 days 02:18:58.364000,11,0 days 00:01:37.257000,46,,,0 days 00:00:30.914000,0 days 00:00:42.496000,0 days 00:00:23.847000,0 days 02:17:52.021000,0 days 02:18:34.517000,0 days 02:18:58.364000,,231.0,282.0,291.0,False,HARD,12.0,True,3,0 days 02:17:21.107000,Red Bull Racing,PER,1,True,2023-03-05 16:18:22.956,1,Bahrain Grand Prix
0 days 02:20:35.025000,11,0 days 00:01:36.661000,47,,,0 days 00:00:30.929000,0 days 00:00:42.049000,0 days 00:00:23.683000,0 days 02:19:29.293000,0 days 02:20:11.342000,0 days 02:20:35.025000,238.0,241.0,282.0,294.0,False,HARD,13.0,True,3,0 days 02:18:58.364000,Red Bull Racing,PER,1,True,2023-03-05 16:20:00.213,1,Bahrain Grand Prix
0 days 02:22:11.884000,11,0 days 00:01:36.859000,48,,,0 days 00:00:31.010000,0 days 00:00:42.316000,0 days 00:00:23.533000,0 days 02:21:06.035000,0 days 02:21:48.351000,0 days 02:22:11.884000,237.0,246.0,283.0,293.0,False,HARD,14.0,True,3,0 days 02:20:35.025000,Red Bull Racing,PER,1,True,2023-03-05 16:21:36.874,1,Bahrain Grand Prix
0 days 02:23:48.933000,11,0 days 00:01:37.049000,49,,,0 days 00:00:30.944000,0 days 00:00:42.495000,0 days 00:00:23.610000,0 days 02:22:42.828000,0 days 02:23:25.323000,0 days 02:23:48.933000,,240.0,279.0,294.0,False,HARD,15.0,True,3,0 days 02:22:11.884000,Red Bull Racing,PER,1,True,2023-03-05 16:23:13.733,1,Bahrain Grand Prix
0 days 02:25:26.664000,11,0 days 00:01:37.731000,50,,,0 days 00:00:31.251000,0 days 00:00:42.646000,0 days 00:00:23.834000,0 days 02:24:20.184000,0 days 02:25:02.830000,0 days 02:25:26.664000,235.0,243.0,279.0,,False,HARD,16.0,True,3,0 days 02:23:48.933000,Red Bull Racing,PER,1,True,2023-03-05 16:24:50.782,1,Bahrain Grand Prix
0 days 02:27:03.713000,11,0 days 00:01:37.049000,51,,,0 days 00:00:31.153000,0 days 00:00:42.153000,0 days 00:00:23.743000,0 days 02:25:57.817000,0 days 02:26:39.970000,0 days 02:27:03.713000,,258.0,281.0,292.0,False,HARD,17.0,True,3,0 days 02:25:26.664000,Red Bull Racing,PER,1,True,2023-03-05 16:26:28.513,1,Bahrain Grand Prix
0 days 02:28:40.775000,11,0 days 00:01:37.062000,52,,,0 days 00:00:31.147000,0 days 00:00:42.086000,0 days 00:00:23.829000,0 days 02:27:34.860000,0 days 02:28:16.946000,0 days 02:28:40.775000,236.0,251.0,282.0,293.0,False,HARD,18.0,True,3,0 days 02:27:03.713000,Red Bull Racing,PER,1,True,2023-03-05 16:28:05.562,1,Bahrain Grand Prix
0 days 02:30:18.120000,11,0 days 00:01:37.345000,53,,,0 days 00:00:31.094000,0 days 00:00:42.383000,0 days 00:00:23.868000,0 days 02:29:11.869000,0 days 02:29:54.252000,0 days 02:30:18.120000,,254.0,282.0,300.0,False,HARD,19.0,True,3,0 days 02:28:40.775000,Red Bull Racing,PER,1,True,2023-03-05 16:29:42.624,1,Bahrain Grand Prix
0 days 02:31:55.416000,11,0 days 00:01:37.296000,54,,,0 days 00:00:31.250000,0 days 00:00:42.257000,0 days 00:00:23.789000,0 days 02:30:49.370000,0 days 02:31:31.627000,0 days 02:31:55.416000,235.0,262.0,282.0,292.0,False,HARD,20.0,True,3,0 days 02:30:18.120000,Red Bull Racing,PER,1,True,2023-03-05 16:31:19.969,1,Bahrain Grand Prix
0 days 02:33:32.508000,11,0 days 00:01:37.092000,55,,,0 days 00:00:31.084000,0 days 00:00:42.076000,0 days 00:00:23.932000,0 days 02:32:26.500000,0 days 02:33:08.576000,0 days 02:33:32.508000,234.0,261.0,279.0,301.0,False,HARD,21.0,True,3,0 days 02:31:55.416000,Red Bull Racing,PER,1,True,2023-03-05 16:32:57.265,1,Bahrain Grand Prix
0 days 02:35:09.073000,11,0 days 00:01:36.565000,56,,,0 days 00:00:31.165000,0 days 00:00:41.786000,0 days 00:00:23.614000,0 days 02:34:03.673000,0 days 02:34:45.459000,0 days 02:35:09.073000,236.0,255.0,281.0,293.0,False,HARD,22.0,True,3,0 days 02:33:32.508000,Red Bull Racing,PER,1,True,2023-03-05 16:34:34.357,1,Bahrain Grand Prix
0 days 02:36:45.631000,11,0 days 00:01:36.558000,57,,,0 days 00:00:30.969000,0 days 00:00:41.799000,0 days 00:00:23.790000,0 days 02:35:40.042000,0 days 02:36:21.841000,0 days 02:36:45.631000,237.0,263.0,256.0,300.0,False,HARD,23.0,True,3,0 days 02:35:09.073000,Red Bull Racing,PER,1,True,2023-03-05 16:36:10.922,1,Bahrain Grand Prix
0 days 01:04:20.552000,14,,1,0 days 00:24:40.303000,,,0 days 00:00:43.884000,0 days 00:00:24.561000,,0 days 01:03:56.041000,0 days 01:04:20.619000,222.0,247.0,277.0,255.0,False,SOFT,4.0,False,1,0 days 01:02:36.652000,Aston Martin,ALO,2,False,2023-03-05 15:03:38.501,1,Bahrain Grand Prix
0 days 01:06:00.344000,14,0 days 00:01:39.792000,2,,,0 days 00:00:31.743000,0 days 00:00:43.626000,0 days 00:00:24.423000,0 days 01:04:52.295000,0 days 01:05:35.921000,0 days 01:06:00.344000,231.0,228.0,279.0,300.0,False,SOFT,5.0,False,1,0 days 01:04:20.552000,Aston Martin,ALO,2,True,2023-03-05 15:05:22.401,1,Bahrain Grand Prix
0 days 01:07:39.444000,14,0 days 00:01:39.100000,3,,,0 days 00:00:31.541000,0 days 00:00:43.276000,0 days 00:00:24.283000,0 days 01:06:31.885000,0 days 01:07:15.161000,0 days 01:07:39.444000,,247.0,279.0,293.0,False,SOFT,6.0,False,1,0 days 01:06:00.344000,Aston Martin,ALO,1,True,2023-03-05 15:07:02.193,1,Bahrain Grand Prix
0 days 01:09:18.992000,14,0 days 00:01:39.548000,4,,,0 days 00:00:31.723000,0 days 00:00:43.457000,0 days 00:00:24.368000,0 days 01:08:11.167000,0 days 01:08:54.624000,0 days 01:09:18.992000,223.0,242.0,279.0,300.0,False,SOFT,7.0,False,1,0 days 01:07:39.444000,Aston Martin,ALO,1,True,2023-03-05 15:08:41.293,1,Bahrain Grand Prix
0 days 01:10:58.654000,14,0 days 00:01:39.662000,5,,,0 days 00:00:31.705000,0 days 00:00:43.553000,0 days 00:00:24.404000,0 days 01:09:50.697000,0 days 01:10:34.250000,0 days 01:10:58.654000,225.0,235.0,279.0,301.0,False,SOFT,8.0,False,1,0 days 01:09:18.992000,Aston Martin,ALO,1,True,2023-03-05 15:10:20.841,1,Bahrain Grand Prix
0 days 01:12:38.328000,14,0 days 00:01:39.674000,6,,,0 days 00:00:31.695000,0 days 00:00:43.482000,0 days 00:00:24.497000,0 days 01:11:30.349000,0 days 01:12:13.831000,0 days 01:12:38.328000,224.0,240.0,280.0,306.0,False,SOFT,9.0,False,1,0 days 01:10:58.654000,Aston Martin,ALO,1,True,2023-03-05 15:12:00.503,1,Bahrain Grand Prix
0 days 01:14:18.057000,14,0 days 00:01:39.729000,7,,,0 days 00:00:31.675000,0 days 00:00:43.494000,0 days 00:00:24.560000,0 days 01:13:10.003000,0 days 01:13:53.497000,0 days 01:14:18.057000,227.0,233.0,280.0,305.0,False,SOFT,10.0,False,1,0 days 01:12:38.328000,Aston Martin,ALO,1,True,2023-03-05 15:13:40.177,1,Bahrain Grand Prix
0 days 01:15:58.016000,14,0 days 00:01:39.959000,8,,,0 days 00:00:31.674000,0 days 00:00:43.675000,0 days 00:00:24.610000,0 days 01:14:49.731000,0 days 01:15:33.406000,0 days 01:15:58.016000,,238.0,280.0,,False,SOFT,11.0,False,1,0 days 01:14:18.057000,Aston Martin,ALO,1,True,2023-03-05 15:15:19.906,1,Bahrain Grand Prix
0 days 01:17:38.291000,14,0 days 00:01:40.275000,9,,,0 days 00:00:31.774000,0 days 00:00:43.819000,0 days 00:00:24.682000,0 days 01:16:29.790000,0 days 01:17:13.609000,0 days 01:17:38.291000,226.0,245.0,284.0,307.0,False,SOFT,12.0,False,1,0 days 01:15:58.016000,Aston Martin,ALO,1,True,2023-03-05 15:16:59.865,1,Bahrain Grand Prix
0 days 01:19:18.494000,14,0 days 00:01:40.203000,10,,,0 days 00:00:31.505000,0 days 00:00:43.905000,0 days 00:00:24.793000,0 days 01:18:09.796000,0 days 01:18:53.701000,0 days 01:19:18.494000,225.0,243.0,286.0,321.0,False,SOFT,13.0,False,1,0 days 01:17:38.291000,Aston Martin,ALO,1,True,2023-03-05 15:18:40.140,1,Bahrain Grand Prix
0 days 01:20:59.641000,14,0 days 00:01:41.147000,11,,,0 days 00:00:31.657000,0 days 00:00:44.321000,0 days 00:00:25.169000,0 days 01:19:50.151000,0 days 01:20:34.472000,0 days 01:20:59.641000,,242.0,285.0,325.0,False,SOFT,14.0,False,1,0 days 01:19:18.494000,Aston Martin,ALO,1,True,2023-03-05 15:20:20.343,1,Bahrain Grand Prix
0 days 01:22:40.575000,14,0 days 00:01:40.934000,12,,,0 days 00:00:31.789000,0 days 00:00:44.062000,0 days 00:00:25.083000,0 days 01:21:31.430000,0 days 01:22:15.492000,0 days 01:22:40.575000,227.0,245.0,286.0,324.0,False,SOFT,15.0,False,1,0 days 01:20:59.641000,Aston Martin,ALO,1,True,2023-03-05 15:22:01.490,1,Bahrain Grand Prix
0 days 01:24:20.916000,14,0 days 00:01:40.341000,13,,,0 days 00:00:31.823000,0 days 00:00:43.946000,0 days 00:00:24.572000,0 days 01:23:12.398000,0 days 01:23:56.344000,0 days 01:24:20.916000,226.0,246.0,277.0,325.0,False,SOFT,16.0,False,1,0 days 01:22:40.575000,Aston Martin,ALO,1,True,2023-03-05 15:23:42.424,1,Bahrain Grand Prix
0 days 01:26:03.128000,14,0 days 00:01:42.212000,14,,0 days 01:26:01.361000,0 days 00:00:31.869000,0 days 00:00:43.309000,0 days 00:00:27.034000,0 days 01:24:52.785000,0 days 01:25:36.094000,0 days 01:26:03.128000,228.0,248.0,,302.0,False,SOFT,17.0,False,1,0 days 01:24:20.916000,Aston Martin,ALO,1,False,2023-03-05 15:25:22.765,1,Bahrain Grand Prix
0 days 01:28:02.820000,14,0 days 00:01:59.692000,15,0 days 01:26:27.142000,,0 days 00:00:53.186000,0 days 00:00:42.622000,0 days 00:00:23.884000,0 days 01:26:56.314000,0 days 01:27:38.936000,0 days 01:28:02.820000,228.0,250.0,280.0,220.0,False,HARD,1.0,True,2,0 days 01:26:03.128000,Aston Martin,ALO,1,False,2023-03-05 15:27:04.977,1,Bahrain Grand Prix
0 days 01:29:40.362000,14,0 days 00:01:37.542000,16,,,0 days 00:00:31.154000,0 days 00:00:42.459000,0 days 00:00:23.929000,0 days 01:28:33.974000,0 days 01:29:16.433000,0 days 01:29:40.362000,229.0,252.0,287.0,305.0,False,HARD,2.0,True,2,0 days 01:28:02.820000,Aston Martin,ALO,1,True,2023-03-05 15:29:04.669,1,Bahrain Grand Prix
0 days 01:31:18.501000,14,0 days 00:01:38.139000,17,,,0 days 00:00:30.946000,0 days 00:00:43.197000,0 days 00:00:23.996000,0 days 01:30:11.308000,0 days 01:30:54.505000,0 days 01:31:18.501000,,249.0,279.0,326.0,False,HARD,3.0,True,2,0 days 01:29:40.362000,Aston Martin,ALO,1,True,2023-03-05 15:30:42.211,1,Bahrain Grand Prix
0 days 01:32:56.625000,14,0 days 00:01:38.124000,18,,,0 days 00:00:31.300000,0 days 00:00:42.737000,0 days 00:00:24.087000,0 days 01:31:49.801000,0 days 01:32:32.538000,0 days 01:32:56.625000,,237.0,279.0,300.0,False,HARD,4.0,True,2,0 days 01:31:18.501000,Aston Martin,ALO,1,True,2023-03-05 15:32:20.350,1,Bahrain Grand Prix
0 days 01:34:34.986000,14,0 days 00:01:38.361000,19,,,0 days 00:00:31.313000,0 days 00:00:42.965000,0 days 00:00:24.083000,0 days 01:33:27.938000,0 days 01:34:10.903000,0 days 01:34:34.986000,228.0,245.0,280.0,304.0,False,HARD,5.0,True,2,0 days 01:32:56.625000,Aston Martin,ALO,1,True,2023-03-05 15:33:58.474,1,Bahrain Grand Prix
0 days 01:36:13.304000,14,0 days 00:01:38.318000,20,,,0 days 00:00:31.337000,0 days 00:00:42.915000,0 days 00:00:24.066000,0 days 01:35:06.323000,0 days 01:35:49.238000,0 days 01:36:13.304000,227.0,240.0,279.0,,False,HARD,6.0,True,2,0 days 01:34:34.986000,Aston Martin,ALO,1,True,2023-03-05 15:35:36.835,1,Bahrain Grand Prix
0 days 01:37:51.711000,14,0 days 00:01:38.407000,21,,,0 days 00:00:31.383000,0 days 00:00:42.994000,0 days 00:00:24.030000,0 days 01:36:44.687000,0 days 01:37:27.681000,0 days 01:37:51.711000,228.0,236.0,280.0,303.0,False,HARD,7.0,True,2,0 days 01:36:13.304000,Aston Martin,ALO,1,True,2023-03-05 15:37:15.153,1,Bahrain Grand Prix
